detected,status,numberOfTestsRun,sourceFile,mutatedClass,mutatedMethod,methodDescription,lineNumber,mutator,indexes,blocks,killingTest,description,project,version,target_mode,source_xml,local_index,killed,mutant_id
False,SURVIVED,3,ExceptionUtils.java,org.apache.commons.lang3.exception.ExceptionUtils,removeCommonFrames,(Ljava/util/List;Ljava/util/List;)V,556,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,,negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7673,False,Lang_6f_full_7673
True,KILLED,1,Range.java,org.apache.commons.lang3.Range,<init>,(Ljava/lang/Object;Ljava/lang/Object;Ljava/util/Comparator;)V,151,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.RangeTest.testIntersectionWithNull(org.apache.commons.lang3.RangeTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7678,True,Lang_6f_full_7678
True,KILLED,2,Range.java,org.apache.commons.lang3.Range,<init>,(Ljava/lang/Object;Ljava/lang/Object;Ljava/util/Comparator;)V,154,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.RangeTest.testToStringFormat(org.apache.commons.lang3.RangeTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7679,True,Lang_6f_full_7679
True,KILLED,1,Range.java,org.apache.commons.lang3.Range,containsRange,(Lorg/apache/commons/lang3/Range;)Z,314,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.RangeTest.testContainsRange(org.apache.commons.lang3.RangeTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7689,True,Lang_6f_full_7689
True,KILLED,1,Range.java,org.apache.commons.lang3.Range,containsRange,(Lorg/apache/commons/lang3/Range;)Z,317,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.RangeTest.testContainsRange(org.apache.commons.lang3.RangeTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7690,True,Lang_6f_full_7690
True,KILLED,1,StringUtils.java,org.apache.commons.lang3.StringUtils,lastIndexOfIgnoreCase,(Ljava/lang/CharSequence;Ljava/lang/CharSequence;I)I,1247,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testLastIndexOfIgnoreCase_String(org.apache.commons.lang3.StringUtilsEqualsIndexOfTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,770,True,Lang_6f_full_770
True,KILLED,1,Range.java,org.apache.commons.lang3.Range,getMaximum,()Ljava/lang/Object;,182,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,org.apache.commons.lang3.RangeTest.testGetMaximum(org.apache.commons.lang3.RangeTest),replaced return value with null for org/apache/commons/lang3/Range::getMaximum,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7708,True,Lang_6f_full_7708
True,KILLED,1,Range.java,org.apache.commons.lang3.Range,hashCode,()I,428,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.RangeTest.testHashCode(org.apache.commons.lang3.RangeTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7716,True,Lang_6f_full_7716
True,KILLED,1,Range.java,org.apache.commons.lang3.Range,intersectionWith,(Lorg/apache/commons/lang3/Range;)Lorg/apache/commons/lang3/Range;,387,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,org.apache.commons.lang3.RangeTest.testIntersectionWith(org.apache.commons.lang3.RangeTest),replaced return value with null for org/apache/commons/lang3/Range::intersectionWith,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7724,True,Lang_6f_full_7724
True,KILLED,1,Range.java,org.apache.commons.lang3.Range,isAfter,(Ljava/lang/Object;)Z,232,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.RangeTest.testIsAfter(org.apache.commons.lang3.RangeTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7729,True,Lang_6f_full_7729
True,KILLED,1,Range.java,org.apache.commons.lang3.Range,isBefore,(Ljava/lang/Object;)Z,271,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.RangeTest.testIsBefore(org.apache.commons.lang3.RangeTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7738,True,Lang_6f_full_7738
True,KILLED,1,Range.java,org.apache.commons.lang3.Range,isEndedBy,(Ljava/lang/Object;)Z,261,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.RangeTest.testIsEndedBy(org.apache.commons.lang3.RangeTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7747,True,Lang_6f_full_7747
True,KILLED,1,Range.java,org.apache.commons.lang3.Range,isEndedBy,(Ljava/lang/Object;)Z,259,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,,,org.apache.commons.lang3.RangeTest.testIsEndedBy(org.apache.commons.lang3.RangeTest),replaced boolean return with true for org/apache/commons/lang3/Range::isEndedBy,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7748,True,Lang_6f_full_7748
True,KILLED,1,Range.java,org.apache.commons.lang3.Range,toString,(Ljava/lang/String;)Ljava/lang/String;,474,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,,,org.apache.commons.lang3.RangeTest.testToStringFormat(org.apache.commons.lang3.RangeTest),"replaced return value with """" for org/apache/commons/lang3/Range::toString",Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7764,True,Lang_6f_full_7764
True,KILLED,1,ObjectUtils.java,org.apache.commons.lang3.ObjectUtils,CONST_BYTE,(I)B,686,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,org.apache.commons.lang3.ObjectUtilsTest.testConstMethods(org.apache.commons.lang3.ObjectUtilsTest),changed conditional boundary,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7776,True,Lang_6f_full_7776
True,KILLED,1,ObjectUtils.java,org.apache.commons.lang3.ObjectUtils,CONST_BYTE,(I)B,686,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ObjectUtilsTest.testConstMethods(org.apache.commons.lang3.ObjectUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7777,True,Lang_6f_full_7777
True,KILLED,2,ObjectUtils.java,org.apache.commons.lang3.ObjectUtils,hashCodeMulti,([Ljava/lang/Object;)I,224,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ObjectUtilsTest.testHashCodeMulti_multiple_nullArray(org.apache.commons.lang3.ObjectUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7820,True,Lang_6f_full_7820
True,KILLED,1,ObjectUtils.java,org.apache.commons.lang3.ObjectUtils,max,([Ljava/lang/Comparable;)Ljava/lang/Comparable;,371,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ObjectUtilsTest.testMax(org.apache.commons.lang3.ObjectUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7828,True,Lang_6f_full_7828
True,KILLED,1,ObjectUtils.java,org.apache.commons.lang3.ObjectUtils,median,(Ljava/util/Comparator;[Ljava/lang/Object;)Ljava/lang/Object;,457,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,org.apache.commons.lang3.ObjectUtilsTest.testComparatorMedian(org.apache.commons.lang3.ObjectUtilsTest),Replaced integer subtraction with addition,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7831,True,Lang_6f_full_7831
True,KILLED,1,ObjectUtils.java,org.apache.commons.lang3.ObjectUtils,mode,([Ljava/lang/Object;)Ljava/lang/Object;,493,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,org.apache.commons.lang3.ObjectUtilsTest.testMode(org.apache.commons.lang3.ObjectUtilsTest),replaced return value with null for org/apache/commons/lang3/ObjectUtils::mode,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7847,True,Lang_6f_full_7847
False,SURVIVED,1,Validate.java,org.apache.commons.lang3.Validate,inclusiveBetween,(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Comparable;Ljava/lang/String;[Ljava/lang/Object;)V,924,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,,changed conditional boundary,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7866,False,Lang_6f_full_7866
True,KILLED,1,Validate.java,org.apache.commons.lang3.Validate,inclusiveBetween,(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Comparable;Ljava/lang/String;[Ljava/lang/Object;)V,924,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,org.apache.commons.lang3.ValidateTest.testInclusiveBetween_withMessage(org.apache.commons.lang3.ValidateTest),changed conditional boundary,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7867,True,Lang_6f_full_7867
True,KILLED,1,Validate.java,org.apache.commons.lang3.Validate,inclusiveBetween,(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Comparable;Ljava/lang/String;[Ljava/lang/Object;)V,924,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ValidateTest.testInclusiveBetween_withMessage(org.apache.commons.lang3.ValidateTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7868,True,Lang_6f_full_7868
True,KILLED,1,Validate.java,org.apache.commons.lang3.Validate,matchesPattern,(Ljava/lang/CharSequence;Ljava/lang/String;Ljava/lang/String;[Ljava/lang/Object;)V,874,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ValidateTest.testMatchesPattern_withMessage(org.apache.commons.lang3.ValidateTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7881,True,Lang_6f_full_7881
True,KILLED,1,Validate.java,org.apache.commons.lang3.Validate,notEmpty,(Ljava/lang/CharSequence;Ljava/lang/String;[Ljava/lang/Object;)Ljava/lang/CharSequence;,400,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,org.apache.commons.lang3.ValidateTest.testNotEmptyString2(org.apache.commons.lang3.ValidateTest),replaced return value with null for org/apache/commons/lang3/Validate::notEmpty,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7899,True,Lang_6f_full_7899
True,KILLED,1,Validate.java,org.apache.commons.lang3.Validate,validIndex,(Ljava/lang/CharSequence;ILjava/lang/String;[Ljava/lang/Object;)Ljava/lang/CharSequence;,746,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ValidateTest.testValidIndex_withMessage_charSequence(org.apache.commons.lang3.ValidateTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7918,True,Lang_6f_full_7918
True,KILLED,1,Validate.java,org.apache.commons.lang3.Validate,validIndex,(Ljava/lang/CharSequence;ILjava/lang/String;[Ljava/lang/Object;)Ljava/lang/CharSequence;,749,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,org.apache.commons.lang3.ValidateTest.testValidIndex_withMessage_charSequence(org.apache.commons.lang3.ValidateTest),replaced return value with null for org/apache/commons/lang3/Validate::validIndex,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7920,True,Lang_6f_full_7920
False,NO_COVERAGE,0,Validate.java,org.apache.commons.lang3.Validate,validState,(ZLjava/lang/String;[Ljava/lang/Object;)V,825,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,,negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7934,False,Lang_6f_full_7934
True,KILLED,1,WordUtils.java,org.apache.commons.lang3.text.WordUtils,initials,(Ljava/lang/String;[C)Ljava/lang/String;,465,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.text.WordUtilsTest.testInitials_String(org.apache.commons.lang3.text.WordUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7960,True,Lang_6f_full_7960
True,KILLED,1,WordUtils.java,org.apache.commons.lang3.text.WordUtils,uncapitalize,(Ljava/lang/String;[C)Ljava/lang/String;,332,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,org.apache.commons.lang3.text.WordUtilsTest.testUncapitalize_String(org.apache.commons.lang3.text.WordUtilsTest),changed conditional boundary,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7980,True,Lang_6f_full_7980
True,KILLED,1,WordUtils.java,org.apache.commons.lang3.text.WordUtils,uncapitalize,(Ljava/lang/String;[C)Ljava/lang/String;,326,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.text.WordUtilsTest.testUncapitalize_String(org.apache.commons.lang3.text.WordUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7981,True,Lang_6f_full_7981
True,KILLED,1,WordUtils.java,org.apache.commons.lang3.text.WordUtils,uncapitalize,(Ljava/lang/String;[C)Ljava/lang/String;,327,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.text.WordUtilsTest.testUncapitalize_String(org.apache.commons.lang3.text.WordUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,7983,True,Lang_6f_full_7983
True,KILLED,1,WordUtils.java,org.apache.commons.lang3.text.WordUtils,wrap,(Ljava/lang/String;ILjava/lang/String;Z)Ljava/lang/String;,109,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.text.WordUtilsTest.testWrap_StringInt(org.apache.commons.lang3.text.WordUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,8008,True,Lang_6f_full_8008
True,KILLED,3,FieldUtils.java,org.apache.commons.lang3.reflect.FieldUtils,getField,(Ljava/lang/Class;Ljava/lang/String;Z)Ljava/lang/reflect/Field;,75,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.reflect.FieldUtilsTest.testGetFieldForceAccessIllegalArgumentException1(org.apache.commons.lang3.reflect.FieldUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,8022,True,Lang_6f_full_8022
True,KILLED,5,FieldUtils.java,org.apache.commons.lang3.reflect.FieldUtils,readField,(Ljava/lang/reflect/Field;Ljava/lang/Object;Z)Ljava/lang/Object;,305,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.reflect.FieldUtilsTest.testReadFieldForceAccess(org.apache.commons.lang3.reflect.FieldUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,8044,True,Lang_6f_full_8044
True,KILLED,1,FieldUtils.java,org.apache.commons.lang3.reflect.FieldUtils,readStaticField,(Ljava/lang/reflect/Field;Z)Ljava/lang/Object;,203,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.reflect.FieldUtilsTest.testReadStaticField(org.apache.commons.lang3.reflect.FieldUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,8054,True,Lang_6f_full_8054
True,KILLED,1,FieldUtils.java,org.apache.commons.lang3.reflect.FieldUtils,writeField,(Ljava/lang/reflect/Field;Ljava/lang/Object;Ljava/lang/Object;Z)V,511,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.reflect.FieldUtilsTest.testWriteFieldForceAccess(org.apache.commons.lang3.reflect.FieldUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,8068,True,Lang_6f_full_8068
False,SURVIVED,2,RandomStringUtils.java,org.apache.commons.lang3.RandomStringUtils,random,(IIIZZ[CLjava/util/Random;)Ljava/lang/String;,273,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,,changed conditional boundary,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,8089,False,Lang_6f_full_8089
False,NO_COVERAGE,0,RandomStringUtils.java,org.apache.commons.lang3.RandomStringUtils,random,(IIIZZ[CLjava/util/Random;)Ljava/lang/String;,275,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,,,,Changed increment from 1 to -1,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,8095,False,Lang_6f_full_8095
False,SURVIVED,2,RandomStringUtils.java,org.apache.commons.lang3.RandomStringUtils,random,(IIIZZ[CLjava/util/Random;)Ljava/lang/String;,284,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,,,,Changed increment from 1 to -1,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,8097,False,Lang_6f_full_8097
True,KILLED,1,RandomStringUtils.java,org.apache.commons.lang3.RandomStringUtils,random,(IIIZZ[CLjava/util/Random;)Ljava/lang/String;,282,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.RandomStringUtilsTest.testLang100(org.apache.commons.lang3.RandomStringUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,8129,True,Lang_6f_full_8129
