mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,random_seed
Codec_3f_mutant_411,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleR,608,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"return charAt(value, index + 1) == 'R' ? index + 2 : index + 1;",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  605:         } else {
  606:             result.append('R');
  607:         }
>>608:         return charAt(value, index + 1) == 'R' ? index + 2 : index + 1;
  609:     }
  610: 
  611:     /**",123
JacksonCore_2f_mutant_1922,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_readBinary,515,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,buffer[outputPtr++] = (byte) (decodedData >> 8);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  512:                      * dummies, need to discard:
  513:                      */
  514:                     decodedData >>= 2;
>>515:                     buffer[outputPtr++] = (byte) (decodedData >> 8);
  516:                     buffer[outputPtr++] = (byte) decodedData;
  517:                     continue;
  518:                 }",123
JacksonCore_9f_mutant_1537,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextToken,737,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,return _nextTokenNotInObject(i);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  734:          * state is never retained.
  735:          */
  736:         if (!_parsingContext.inObject()) {
>>737:             return _nextTokenNotInObject(i);
  738:         }
  739:         // So first parse the field name itself:
  740:         String n = _parseName(i);",123
JacksonCore_9f_mutant_2214,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_parseNumber2,1136,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_textBuffer.setCurrentLength(outPtr);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  1133:                 _verifyRootSpace(c);
  1134:             }
  1135:         }
>>1136:         _textBuffer.setCurrentLength(outPtr);
  1137:         // And there we have it!
  1138:         return reset(neg, intLen, fractLen, expLen);
  1139:     }",123
JacksonCore_2f_mutant_1040,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,addName,2001,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,int byteLen = (qlen << 2) - 4 + lastQuadBytes;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1998:          * (as well as error reporting for unescaped control chars)
  1999:          */
  2000:         // 4 bytes per quad, except last one maybe less
>>2001:         int byteLen = (qlen << 2) - 4 + lastQuadBytes;
  2002: 
  2003:         /* And last one is not correctly aligned (leading zero bytes instead
  2004:          * need to shift a bit, instead of trailing). Only need to shift it",123
JacksonCore_2f_mutant_116,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeEscaped,2850,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,value = (value << 4) | digit;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  2847:             if (digit < 0) {
  2848:                 _reportUnexpectedChar(ch, ""expected a hex-digit for character escape sequence"");
  2849:             }
>>2850:             value = (value << 4) | digit;
  2851:         }
  2852:         return (char) value;
  2853:     }",123
JacksonCore_3f_mutant_1221,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextFieldName,912,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,_inputPtr = end+1; // skip current value first,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  909:                     final int ptr = _inputPtr;
  910:                     while (true) {
  911:                         if (offset == len) { // yes, match!
>>912:                             _inputPtr = end+1; // skip current value first
  913:                             // First part is simple; setting of name
  914:                             _parsingContext.setCurrentName(str.getValue());
  915:                             _currToken = JsonToken.FIELD_NAME;",123
JacksonCore_9f_mutant_1578,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseEscapedName,1954,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,ch = 0x80 | (ch & 0x3f);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1951:                         ++currQuadBytes;
  1952:                     }
  1953:                     // And same last byte in both cases, gets output below:
>>1954:                     ch = 0x80 | (ch & 0x3f);
  1955:                 }
  1956:             }
  1957:             // Ok, we have one more byte to add at any rate:",123
Codec_2f_mutant_65,Codec,2f,org.apache.commons.codec.binary.Base64,decodeBase64,724,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (base64Data == null || base64Data.length == 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  721:      * @return Array containing decoded data.
  722:      */
  723:     public static byte[] decodeBase64(byte[] base64Data) {
>>724:         if (base64Data == null || base64Data.length == 0) {
  725:             return base64Data;
  726:         }
  727:         Base64 b64 = new Base64();",123
JacksonCore_3f_mutant_1035,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,addName,2064,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,++ix;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  2061:                 int ch2 = quads[ix >> 2]; // current quad, need to shift+mask
  2062:                 byteIx = (ix & 3);
  2063:                 ch2 = (ch2 >> ((3 - byteIx) << 3));
>>2064:                 ++ix;
  2065: 
  2066:                 if ((ch2 & 0xC0) != 0x080) {
  2067:                     _reportInvalidOther(ch2);",123
JacksonCore_3f_mutant_439,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_matchToken,2482,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,} while (++i < len);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2479:                 _reportInvalidToken(matchStr.substring(0, i));
  2480:             }
  2481:             ++_inputPtr;
>>2482:         } while (++i < len);
  2483: 
  2484:         // but let's also ensure we either get EOF, or non-alphanum char...
  2485:         if (_inputPtr >= _inputEnd && !loadMore()) {",123
JacksonCore_7f_mutant_21,JacksonCore,7f,com.fasterxml.jackson.core.json.JsonWriteContext,reset,84,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,return this;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  81:         _gotName = false;
  82:         _currentValue = null;
  83:         if (_dups != null) { _dups.reset(); }
>>84:         return this;
  85:     }
  86: 
  87:     public JsonWriteContext withDupDetector(DupDetector dups) {",123
Codec_8f_mutant_171,Codec,8f,org.apache.commons.codec.binary.Base64,encodeBase64,749,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"return encodeBase64(binaryData, isChunked, false);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  746:      *             Thrown when the input array needs an output array bigger than {@link Integer#MAX_VALUE}
  747:      */
  748:     public static byte[] encodeBase64(byte[] binaryData, boolean isChunked) {
>>749:         return encodeBase64(binaryData, isChunked, false);
  750:     }
  751: 
  752:     /**",123
JacksonCore_9f_mutant_2161,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_parseNumber2,1040,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,++intLen;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  1037:         // Ok, first the obligatory integer part:
  1038:         int_loop:
  1039:         while (c >= '0' && c <= '9') {
>>1040:             ++intLen;
  1041:             if (outPtr >= outBuf.length) {
  1042:                 outBuf = _textBuffer.finishCurrentSegment();
  1043:                 outPtr = 0;",123
JacksonCore_3f_mutant_896,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipString,2258,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (ptr >= max) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2255:             while (true) {
  2256:                 int ptr = _inputPtr;
  2257:                 int max = _inputEnd;
>>2258:                 if (ptr >= max) {
  2259:                     loadMoreGuaranteed();
  2260:                     ptr = _inputPtr;
  2261:                     max = _inputEnd;",123
Codec_3f_mutant_125,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,doubleMetaphone,173,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"index = charAt(value, index + 1) == 'V' ? index + 2 : index + 1;",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  170:                 break;
  171:             case 'V':
  172:                 result.append('F');
>>173:                 index = charAt(value, index + 1) == 'V' ? index + 2 : index + 1;
  174:                 break;
  175:             case 'W':
  176:                 index = handleW(value, result, index);",123
JacksonCore_9f_mutant_268,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_finishString2,2499,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,outBuf[outPtr++] = (char) c;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  2496:                 outPtr = 0;
  2497:             }
  2498:             // Ok, let's add char to output:
>>2499:             outBuf[outPtr++] = (char) c;
  2500:         }
  2501:         _textBuffer.setCurrentLength(outPtr);
  2502:     }",123
JacksonCore_9f_mutant_175,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeUtf8_3fast,3285,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,c1 &= 0x0F;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  3282: 
  3283:     private final int _decodeUtf8_3fast(int c1) throws IOException
  3284:     {
>>3285:         c1 &= 0x0F;
  3286:         int d = (int) _inputBuffer[_inputPtr++];
  3287:         if ((d & 0xC0) != 0x080) {
  3288:             _reportInvalidOther(d & 0xFF, _inputPtr);",123
Codec_4f_mutant_88,Codec,4f,org.apache.commons.codec.binary.Base64,encode,906,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,return encode((byte[]) pObject);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  903:         if (!(pObject instanceof byte[])) {
  904:             throw new EncoderException(""Parameter supplied to Base64 encode is not a byte[]"");
  905:         }
>>906:         return encode((byte[]) pObject);
  907:     }
  908: 
  909:     /**",123
Codec_5f_mutant_34,Codec,5f,org.apache.commons.codec.binary.Base64,decode,768,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,return result;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  765: 
  766:         byte[] result = new byte[pos];
  767:         readResults(result, 0, result.length);
>>768:         return result;
  769:     }
  770: 
  771:     /**",123
JacksonCore_9f_mutant_402,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_isNextTokenNameMaybe,1193,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_matchToken(""null"", 1);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  1190:              t = JsonToken.VALUE_FALSE;
  1191:             break;
  1192:         case 'n':
>>1193:             _matchToken(""null"", 1);
  1194:             t = JsonToken.VALUE_NULL;
  1195:             break;
  1196:         case '-':",123
JacksonCore_9f_mutant_1897,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_handleOddName,1378,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"return _symbols.findSymbol(_inputBuffer, start, ptr - start, hash);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1375:                 } else if (!Character.isJavaIdentifierPart((char) ch)) {
  1376:                     int start = _inputPtr-1; // -1 to bring back first char
  1377:                     _inputPtr = ptr;
>>1378:                     return _symbols.findSymbol(_inputBuffer, start, ptr - start, hash);
  1379:                 }
  1380:                 hash = (hash * CharsToNameCanonicalizer.HASH_MULT) + ch;
  1381:                 ++ptr;",123
JacksonCore_9f_mutant_2715,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,nextToken,597,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (i == INT_RBRACKET) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  594:         _binaryValue = null;
  595: 
  596:         // Closing scope?
>>597:         if (i == INT_RBRACKET) {
  598:             if (!_parsingContext.inArray()) {
  599:                 _reportMismatchedEndMarker(i, '}');
  600:             }",123
JacksonCore_9f_mutant_2000,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_matchToken,2131,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_reportInvalidToken(matchStr.substring(0, i));",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  2128:         do {
  2129:             if (_inputPtr >= _inputEnd) {
  2130:                 if (!loadMore()) {
>>2131:                     _reportInvalidToken(matchStr.substring(0, i));
  2132:                 }
  2133:             }
  2134:             if (_inputBuffer[_inputPtr] != matchStr.charAt(i)) {",123
JacksonCore_2f_mutant_2027,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_skipComment,1741,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_skipCComment();,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  1738:         if (c == '/') {
  1739:             _skipLine();
  1740:         } else if (c == '*') {
>>1741:             _skipCComment();
  1742:         } else {
  1743:             _reportUnexpectedChar(c, ""was expecting either '*' or '/' for a comment"");
  1744:         }",123
JacksonCore_3f_mutant_458,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_nextTokenNotInObject,786,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,return (_currToken = JsonToken.START_OBJECT);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  783:             return (_currToken = JsonToken.START_ARRAY);
  784:         case '{':
  785:             _parsingContext = _parsingContext.createChildObjectContext(_tokenInputRow, _tokenInputCol);
>>786:             return (_currToken = JsonToken.START_OBJECT);
  787:         case ']':
  788:         case '}':
  789:             // Error: neither is valid at this point; valid closers have",123
