mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,random_seed
Codec_5f_mutant_7,Codec,5f,org.apache.commons.codec.binary.Base64,<init>,333,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (lineSeparator == null) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  330:      * @since 1.4
  331:      */
  332:     public Base64(int lineLength, byte[] lineSeparator, boolean urlSafe) {
>>333:         if (lineSeparator == null) {
  334:             lineLength = 0;  // disable chunk-separating
  335:             lineSeparator = CHUNK_SEPARATOR;  // this just gets ignored
  336:         }",2026
JacksonCore_8f_mutant_6,JacksonCore,8f,com.fasterxml.jackson.core.util.TextBuffer,append,414,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,unshare(16);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  411:     public void append(char c) {
  412:         // Using shared buffer so far?
  413:         if (_inputStart >= 0) {
>>414:             unshare(16);
  415:         }
  416:         _resultString = null;
  417:         _resultArray = null;",2026
JacksonCore_9f_mutant_2535,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_skipWSOrEnd,1862,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,return _eofAsNextChar();,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,"  1859:         // it is either non-whitespace; or we have longer run of white space
  1860:         if (_inputPtr >= _inputEnd) {
  1861:             if (!loadMore()) {
>>1862:                 return _eofAsNextChar();
  1863:             }
  1864:         }
  1865:         int i = _inputBuffer[_inputPtr++];",2026
JacksonCore_2f_mutant_1788,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_parseNumber,895,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,ch = (int) _inputBuffer[ptr++];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  892:                 if (ptr >= _inputEnd) {
  893:                     break dummy_loop;
  894:                 }
>>895:                 ch = (int) _inputBuffer[ptr++];
  896:                 if (ch < INT_0 || ch > INT_9) {
  897:                     break int_loop;
  898:                 }",2026
JacksonCore_9f_mutant_2842,JacksonCore,9f,com.fasterxml.jackson.core.base.ParserMinimalBase,getValueAsLong,318,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (t == JsonToken.VALUE_NUMBER_FLOAT) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  315:         if (t == JsonToken.VALUE_NUMBER_INT) {
  316:             return getLongValue();
  317:         }
>>318:         if (t == JsonToken.VALUE_NUMBER_FLOAT) {
  319:             return getLongValue();
  320:         }
  321:         return getValueAsLong(0L);",2026
Csv_5f_mutant_33,Csv,5f,org.apache.commons.csv.CSVPrinter,printAndQuote,194,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (len <= 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  191:             printAndEscape(value, offset, len);
  192:             return;
  193:         case MINIMAL:
>>194:             if (len <= 0) {
  195:                 // always quote an empty token that is the first
  196:                 // on the line, as it may be the only thing on the
  197:                 // line. If it were not quoted in that case,",2026
JacksonCore_9f_mutant_1170,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_verifyNoLeadingZeroes,1494,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_inputPtr >= _inputEnd && !loadMore()) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1491:     private final int _verifyNoLeadingZeroes() throws IOException
  1492:     {
  1493:         // Ok to have plain ""0""
>>1494:         if (_inputPtr >= _inputEnd && !loadMore()) {
  1495:             return INT_0;
  1496:         }
  1497:         int ch = _inputBuffer[_inputPtr] & 0xFF;",2026
Csv_9f_mutant_1,Csv,9f,org.apache.commons.csv.CSVRecord,<init>,54,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,this.values = values != null ? values : EMPTY_STRING_ARRAY;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  51:     CSVRecord(final String[] values, final Map<String, Integer> mapping,
  52:             final String comment, final long recordNumber) {
  53:         this.recordNumber = recordNumber;
>>54:         this.values = values != null ? values : EMPTY_STRING_ARRAY;
  55:         this.mapping = mapping;
  56:         this.comment = comment;
  57:     }",2026
JacksonCore_3f_mutant_1172,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,getValueAsString,298,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_finishString(); // only strings can be incomplete,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  295:         if (_currToken == JsonToken.VALUE_STRING) {
  296:             if (_tokenIncomplete) {
  297:                 _tokenIncomplete = false;
>>298:                 _finishString(); // only strings can be incomplete
  299:             }
  300:             return _textBuffer.contentsAsString();
  301:         }",2026
JacksonCore_9f_mutant_2511,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_skipWSOrEnd,1885,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,i = (int) _inputBuffer[_inputPtr++];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1882:         }
  1883: 
  1884:         while (_inputPtr < _inputEnd) {
>>1885:             i = (int) _inputBuffer[_inputPtr++];
  1886:             if (i > INT_SPACE) {
  1887:                 if (i == INT_SLASH || i == INT_HASH) {
  1888:                     --_inputPtr;",2026
Csv_2f_mutant_7,Csv,2f,org.apache.commons.csv.CSVRecord,getRecordNumber,157,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,return recordNumber;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,"  154:      * @return the number of this record.
  155:      */
  156:     public long getRecordNumber() {
>>157:         return recordNumber;
  158:     }
  159: 
  160:     /**",2026
JacksonCore_2f_mutant_1400,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseLongName,1581,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"return parseEscapedName(_quadBuffer, qlen, q, i, 1);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  1578:                 if (i == INT_QUOTE) {
  1579:                     return findName(_quadBuffer, qlen, q, 1);
  1580:                 }
>>1581:                 return parseEscapedName(_quadBuffer, qlen, q, i, 1);
  1582:             }
  1583: 
  1584:             q = (q << 8) | i;",2026
JacksonCore_9f_mutant_1041,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipUtf8_4,3382,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,if ((d & 0xC0) != 0x080) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  3379:             loadMoreGuaranteed();
  3380:         }
  3381:         d = (int) _inputBuffer[_inputPtr++];
>>3382:         if ((d & 0xC0) != 0x080) {
  3383:             _reportInvalidOther(d & 0xFF, _inputPtr);
  3384:         }
  3385:         if (_inputPtr >= _inputEnd) {",2026
Codec_6f_mutant_24,Codec,6f,org.apache.commons.codec.binary.Base64InputStream,read,167,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,byte[] buf = new byte[doEncode ? 4096 : 8192];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  164:             */
  165:             while (readLen == 0) {
  166:                 if (!base64.hasData()) {
>>167:                     byte[] buf = new byte[doEncode ? 4096 : 8192];
  168:                     int c = in.read(buf);
  169:                     // A little optimization to avoid System.arraycopy()
  170:                     // when possible.",2026
Codec_9f_mutant_158,Codec,9f,org.apache.commons.codec.binary.Base64,encode,478,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (buffer == null || buffer.length - pos < encodeSize) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  475:             }
  476:         } else {
  477:             for (int i = 0; i < inAvail; i++) {
>>478:                 if (buffer == null || buffer.length - pos < encodeSize) {
  479:                     resizeBuffer();
  480:                 }
  481:                 modulus = (++modulus) % 3;",2026
JacksonCore_9f_mutant_1559,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseEscapedName,1946,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,quads[qlen++] = currQuad;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  1943:                             if (qlen >= quads.length) {
  1944:                                 _quadBuffer = quads = growArrayBy(quads, quads.length);
  1945:                             }
>>1946:                             quads[qlen++] = currQuad;
  1947:                             currQuad = 0;
  1948:                             currQuadBytes = 0;
  1949:                         }",2026
Csv_9f_mutant_24,Csv,9f,org.apache.commons.csv.CSVRecord,putIn,189,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,return map;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,"  186:                 map.put(entry.getKey(), values[col]);
  187:             }
  188:         }
>>189:         return map;
  190:     }
  191: 
  192:     /**",2026
JacksonCore_3f_mutant_1243,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextFieldName,914,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_parsingContext.setCurrentName(str.getValue());,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  911:                         if (offset == len) { // yes, match!
  912:                             _inputPtr = end+1; // skip current value first
  913:                             // First part is simple; setting of name
>>914:                             _parsingContext.setCurrentName(str.getValue());
  915:                             _currToken = JsonToken.FIELD_NAME;
  916:                             // But then we also must handle following value etc
  917:                             _isNextTokenNameYes();",2026
JacksonCore_9f_mutant_1667,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseMediumName,1744,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,"return findName(_quad1, q2, 4);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,"  1741:         i = input[_inputPtr++] & 0xFF;
  1742:         if (codes[i] != 0) {
  1743:             if (i == INT_QUOTE) { // 8 bytes
>>1744:                 return findName(_quad1, q2, 4);
  1745:             }
  1746:             return parseName(_quad1, q2, i, 4);
  1747:         }",2026
JacksonCore_2f_mutant_1371,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseLongName,1612,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (qlen >= _quadBuffer.length) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1609:             }
  1610: 
  1611:             // Nope, no end in sight. Need to grow quad array etc
>>1612:             if (qlen >= _quadBuffer.length) {
  1613:                 _quadBuffer = growArrayBy(_quadBuffer, qlen);
  1614:             }
  1615:             _quadBuffer[qlen++] = q;",2026
JacksonCore_1f_mutant_25,JacksonCore,1f,com.fasterxml.jackson.core.io.NumberInput,inLongRange,153,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (len > cmpLen) return false;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  150:         String cmpStr = negative ? MIN_LONG_STR_NO_SIGN : MAX_LONG_STR;
  151:         int cmpLen = cmpStr.length();
  152:         if (len < cmpLen) return true;
>>153:         if (len > cmpLen) return false;
  154: 
  155:         for (int i = 0; i < cmpLen; ++i) {
  156:             int diff = digitChars[offset+i] - cmpStr.charAt(i);",2026
JacksonCore_10f_mutant_278,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,calcHash,986,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,hash += (hash >>> 12); // and bit more,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  983:          */
  984:         hash += (hash >>> 16); // to xor hi- and low- 16-bits
  985:         hash ^= (hash << 3); // shuffle back a bit
>>986:         hash += (hash >>> 12); // and bit more
  987:         return hash;
  988:     }
  989: ",2026
JacksonCore_10f_mutant_66,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,_findSecondary,626,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,int offset = _tertiaryStart + ((origOffset >> (_tertiaryShift + 2)) << _tertiaryShift);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  623:         // primary hash size; and offsets are for 4 int slots. So to get to logical
  624:         // index would shift by 4. But! Tertiary area is further split into buckets,
  625:         // determined by shift value. And finally, from bucket back into physical offsets
>>626:         int offset = _tertiaryStart + ((origOffset >> (_tertiaryShift + 2)) << _tertiaryShift);
  627:         final int[] hashArea = _hashArea;
  628:         final int bucketSize = (1 << _tertiaryShift);
  629:         for (int end = offset + bucketSize; offset < end; offset += 4) {",2026
JacksonCore_3f_mutant_581,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseFloat,1381,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"reportUnexpectedNumberChar(c, ""Decimal point not followed by a digit"");",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  1378:             }
  1379:             // must be followed by sequence of ints, one minimum
  1380:             if (fractLen == 0) {
>>1381:                 reportUnexpectedNumberChar(c, ""Decimal point not followed by a digit"");
  1382:             }
  1383:         }
  1384: ",2026
Csv_8f_mutant_21,Csv,8f,org.apache.commons.csv.CSVFormat,equals,383,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (skipHeaderRecord != other.skipHeaderRecord) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  380:         if (ignoreEmptyLines != other.ignoreEmptyLines) {
  381:             return false;
  382:         }
>>383:         if (skipHeaderRecord != other.skipHeaderRecord) {
  384:             return false;
  385:         }
  386:         if (recordSeparator == null) {",2026
JacksonCore_2f_mutant_1654,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_handleOddName,1299,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_reportUnexpectedChar(i, ""was expecting double-quote to start field name"");",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  1296:         }
  1297:         // [JACKSON-69]: allow unquoted names if feature enabled:
  1298:         if (!isEnabled(Feature.ALLOW_UNQUOTED_FIELD_NAMES)) {
>>1299:             _reportUnexpectedChar(i, ""was expecting double-quote to start field name"");
  1300:         }
  1301:         final int[] codes = CharTypes.getInputCodeLatin1JsNames();
  1302:         final int maxCode = codes.length;",2026
