mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,usefulness_score,short_reason,api_status,checkpoint_status,timestamp,model,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,latency_seconds,rank
MUT_0014,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (str.isEmpty()) {,"// PIT Mutated: negated conditional
if (str.isEmpty()) {","        if (str == null) {
            return null;
        }
        if (str.isEmpty()) {
            throw new NumberFormatException(""An empty string is not a valid number"");
        }
        int pos = 0; // offset within string
",2,Negated conditional is equivalent to original.,success,done,2026-06-27T22:18:03,gpt-4o-mini,2450,402,2852,0.0,8.873,170
MUT_0015,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (char0 == '-') {,"// PIT Mutated: negated conditional
if (char0 == '-') {","        int radix = 10;
        boolean negate = false; // need to negate later?
        final char char0 = str.charAt(0);
        if (char0 == '-') {
            negate = true;
            pos = 1;
        } else if (char0 == '+') {
",2,Negated conditional is equivalent to original.,success,done,2026-06-27T22:18:03,gpt-4o-mini,2450,402,2852,0.0,8.873,171
MUT_0016,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,} else if (char0 == '+') {,"// PIT Mutated: negated conditional
} else if (char0 == '+') {","        if (char0 == '-') {
            negate = true;
            pos = 1;
        } else if (char0 == '+') {
            pos = 1;
        }
        if (str.startsWith(""0x"", pos) || str.startsWith(""0X"", pos)) { // hex
",2,Negated conditional is equivalent to original.,success,done,2026-06-27T22:18:03,gpt-4o-mini,2450,402,2852,0.0,8.873,172
MUT_0017,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (str.startsWith(""0x"", pos) || str.startsWith(""0X"", pos)) { // hex","// PIT Mutated: negated conditional
if (str.startsWith(""""0x"""", pos) || str.startsWith(""""0X"""", pos)) { // hex","        } else if (char0 == '+') {
            pos = 1;
        }
        if (str.startsWith(""0x"", pos) || str.startsWith(""0X"", pos)) { // hex
            radix = 16;
            pos += 2;
        } else if (str.startsWith(""#"", pos)) { // alternative hex (allowed by Long/Integer)
",2,Negated conditional is equivalent to original.,success,done,2026-06-27T22:18:03,gpt-4o-mini,2450,402,2852,0.0,8.873,173
MUT_0018,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (str.startsWith(""0x"", pos) || str.startsWith(""0X"", pos)) { // hex","// PIT Mutated: negated conditional
if (str.startsWith(""""0x"""", pos) || str.startsWith(""""0X"""", pos)) { // hex","        } else if (char0 == '+') {
            pos = 1;
        }
        if (str.startsWith(""0x"", pos) || str.startsWith(""0X"", pos)) { // hex
            radix = 16;
            pos += 2;
        } else if (str.startsWith(""#"", pos)) { // alternative hex (allowed by Long/Integer)
",2,Negated conditional is equivalent to original.,success,done,2026-06-27T22:18:03,gpt-4o-mini,2450,402,2852,0.0,8.873,174
MUT_0019,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"} else if (str.startsWith(""#"", pos)) { // alternative hex (allowed by Long/Integer)","// PIT Mutated: negated conditional
} else if (str.startsWith(""""#"""", pos)) { // alternative hex (allowed by Long/Integer)","        if (str.startsWith(""0x"", pos) || str.startsWith(""0X"", pos)) { // hex
            radix = 16;
            pos += 2;
        } else if (str.startsWith(""#"", pos)) { // alternative hex (allowed by Long/Integer)
            radix = 16;
            pos++;
        } else if (str.startsWith(""0"", pos) && str.length() > pos + 1) { // octal; so long as there are additional digits
",2,Negated conditional is equivalent to original.,success,done,2026-06-27T22:18:03,gpt-4o-mini,2450,402,2852,0.0,8.873,175
MUT_0020,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"} else if (str.startsWith(""0"", pos) && str.length() > pos + 1) { // octal; so long as there are additional digits","// PIT Mutated: negated conditional
} else if (str.startsWith(""""0"""", pos) && str.length() > pos + 1) { // octal; so long as there are additional digits","        } else if (str.startsWith(""#"", pos)) { // alternative hex (allowed by Long/Integer)
            radix = 16;
            pos++;
        } else if (str.startsWith(""0"", pos) && str.length() > pos + 1) { // octal; so long as there are additional digits
            radix = 8;
            pos++;
        } // default is to treat as decimal
",2,Negated conditional is equivalent to original.,success,done,2026-06-27T22:18:03,gpt-4o-mini,2450,402,2852,0.0,8.873,176
MUT_0021,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"} else if (str.startsWith(""0"", pos) && str.length() > pos + 1) { // octal; so long as there are additional digits","// PIT Mutated: negated conditional
} else if (str.startsWith(""""0"""", pos) && str.length() > pos + 1) { // octal; so long as there are additional digits","        } else if (str.startsWith(""#"", pos)) { // alternative hex (allowed by Long/Integer)
            radix = 16;
            pos++;
        } else if (str.startsWith(""0"", pos) && str.length() > pos + 1) { // octal; so long as there are additional digits
            radix = 8;
            pos++;
        } // default is to treat as decimal
",2,Negation of a condition that may not affect logic.,success,done,2026-06-27T22:18:12,gpt-4o-mini,2094,414,2508,0.0,6.794,177
MUT_0031,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createInteger,,EmptyObjectReturnValsMutator,return null;,"// PIT Mutated: replaced Integer return value with 0 for org/apache/commons/lang3/math/NumberUtils::createInteger
return null;","     */
    public static Integer createInteger(final String str) {
        if (str == null) {
            return null;
        }
        // decode() handles 0xAABD and 0777 (hex and octal) as well.
        return Integer.decode(str);
",2,"Trivial mutation, no change in behavior.",success,done,2026-06-27T22:18:19,gpt-4o-mini,2288,402,2690,0.0,12.756,178
MUT_0032,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createInteger,,EmptyObjectReturnValsMutator,return Integer.decode(str);,"// PIT Mutated: replaced Integer return value with 0 for org/apache/commons/lang3/math/NumberUtils::createInteger
return Integer.decode(str);","            return null;
        }
        // decode() handles 0xAABD and 0777 (hex and octal) as well.
        return Integer.decode(str);
    }

    /**
",2,"Trivial mutation, no change in behavior.",success,done,2026-06-27T22:18:19,gpt-4o-mini,2288,402,2690,0.0,12.756,179
MUT_0034,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createLong,,EmptyObjectReturnValsMutator,return null;,"// PIT Mutated: replaced Long return value with 0L for org/apache/commons/lang3/math/NumberUtils::createLong
return null;","     */
    public static Long createLong(final String str) {
        if (str == null) {
            return null;
        }
        return Long.decode(str);
    }
",2,"Trivial mutation, no change in behavior.",success,done,2026-06-27T22:18:19,gpt-4o-mini,2288,402,2690,0.0,12.756,180
MUT_0035,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createLong,,EmptyObjectReturnValsMutator,return Long.decode(str);,"// PIT Mutated: replaced Long return value with 0L for org/apache/commons/lang3/math/NumberUtils::createLong
return Long.decode(str);","        if (str == null) {
            return null;
        }
        return Long.decode(str);
    }

    /**
",2,"Trivial mutation, no change in behavior.",success,done,2026-06-27T22:18:19,gpt-4o-mini,2288,402,2690,0.0,12.756,181
MUT_0051,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,if (expPos > -1 && expPos < length - 1) {,"// PIT Mutated: changed conditional boundary
if (expPos > -1 && expPos < length - 1) {","        }
        // User doesn't have a preference on the return type, so let's start
        // small and go from there...
        if (expPos > -1 && expPos < length - 1) {
            exp = str.substring(expPos + 1);
        } else {
            exp = null;
",2,"Trivial mutation, no change in logic.",success,done,2026-06-27T22:18:41,gpt-4o-mini,2362,393,2755,0.0,11.949,182
MUT_0056,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,MathMutator,final char lastChar = str.charAt(length - 1);,"// PIT Mutated: Replaced integer subtraction with addition
final char lastChar = str.charAt(length - 1);","            }
            return createInteger(str);
        }
        final char lastChar = str.charAt(length - 1);
        final String mant;
        final String dec;
        final String exp;
",2,No effective change in logic.,success,done,2026-06-27T22:18:41,gpt-4o-mini,2362,393,2755,0.0,11.949,183
MUT_0057,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,MathMutator,final int expPos = str.indexOf('e') + str.indexOf('E') + 1; // assumes both not present,"// PIT Mutated: Replaced integer addition with subtraction
final int expPos = str.indexOf('e') + str.indexOf('E') + 1; // assumes both not present","        final String dec;
        final String exp;
        final int decPos = str.indexOf('.');
        final int expPos = str.indexOf('e') + str.indexOf('E') + 1; // assumes both not present
        // if both e and E are present, this is caught by the checks on expPos (which prevent IOOBE)
        // and the parsing which will detect if e or E appear in a number due to using the wrong offset
        // Detect if the return type has been requested
",2,No effective change in logic.,success,done,2026-06-27T22:18:41,gpt-4o-mini,2362,393,2755,0.0,11.949,184
MUT_0058,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,MathMutator,final int expPos = str.indexOf('e') + str.indexOf('E') + 1; // assumes both not present,"// PIT Mutated: Replaced integer addition with subtraction
final int expPos = str.indexOf('e') + str.indexOf('E') + 1; // assumes both not present","        final String dec;
        final String exp;
        final int decPos = str.indexOf('.');
        final int expPos = str.indexOf('e') + str.indexOf('E') + 1; // assumes both not present
        // if both e and E are present, this is caught by the checks on expPos (which prevent IOOBE)
        // and the parsing which will detect if e or E appear in a number due to using the wrong offset
        // Detect if the return type has been requested
",2,No effective change in logic.,success,done,2026-06-27T22:18:41,gpt-4o-mini,2362,393,2755,0.0,11.949,185
MUT_0061,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,MathMutator,"dec = str.substring(decPos + 1, requestType ? length - 1 : length);","// PIT Mutated: Replaced integer subtraction with addition
dec = str.substring(decPos + 1, requestType ? length - 1 : length);","                dec = str.substring(decPos + 1, expPos);
            } else {
                // No exponent, but there may be a type character to remove
                dec = str.substring(decPos + 1, requestType ? length - 1 : length);
            }
            mant = getMantissa(str, decPos);
        } else {
",2,"Trivial mutation, no change in logic.",success,done,2026-06-27T22:18:53,gpt-4o-mini,2205,418,2623,0.0,8.063,186
MUT_0062,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,MathMutator,"mant = getMantissa(str, requestType ? length - 1 : length);","// PIT Mutated: Replaced integer subtraction with addition
mant = getMantissa(str, requestType ? length - 1 : length);","                mant = getMantissa(str, expPos);
            } else {
                // No decimal, no exponent, but there may be a type character to remove
                mant = getMantissa(str, requestType ? length - 1 : length);
            }
            dec = null;
        }
",2,"Trivial mutation, no change in logic.",success,done,2026-06-27T22:18:53,gpt-4o-mini,2205,418,2623,0.0,8.063,187
MUT_0063,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,MathMutator,if (expPos > -1 && expPos < length - 1) {,"// PIT Mutated: Replaced integer subtraction with addition
if (expPos > -1 && expPos < length - 1) {","            dec = null;
        }
        if (requestType) {
            if (expPos > -1 && expPos < length - 1) {
                exp = str.substring(expPos + 1, length - 1);
            } else {
                exp = null;
",2,"Trivial mutation, no change in logic.",success,done,2026-06-27T22:18:53,gpt-4o-mini,2205,418,2623,0.0,8.063,188
MUT_0065,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,MathMutator,"exp = str.substring(expPos + 1, length - 1);","// PIT Mutated: Replaced integer subtraction with addition
exp = str.substring(expPos + 1, length - 1);","        }
        if (requestType) {
            if (expPos > -1 && expPos < length - 1) {
                exp = str.substring(expPos + 1, length - 1);
            } else {
                exp = null;
            }
",2,"Trivial mutation, no change in logic.",success,done,2026-06-27T22:18:53,gpt-4o-mini,2205,418,2623,0.0,8.063,189
MUT_0066,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,MathMutator,"final String numeric = str.substring(0, length - 1);","// PIT Mutated: Replaced integer subtraction with addition
final String numeric = str.substring(0, length - 1);","                exp = null;
            }
            // Requesting a specific type.
            final String numeric = str.substring(0, length - 1);
            switch (lastChar) {
            case 'l':
            case 'L':
",2,"Trivial mutation, no change in logic.",success,done,2026-06-27T22:18:53,gpt-4o-mini,2205,418,2623,0.0,8.063,190
MUT_0067,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,MathMutator,if (expPos > -1 && expPos < length - 1) {,"// PIT Mutated: Replaced integer subtraction with addition
if (expPos > -1 && expPos < length - 1) {","        }
        // User doesn't have a preference on the return type, so let's start
        // small and go from there...
        if (expPos > -1 && expPos < length - 1) {
            exp = str.substring(expPos + 1);
        } else {
            exp = null;
",2,"Trivial mutation, no change in logic.",success,done,2026-06-27T22:18:53,gpt-4o-mini,2205,418,2623,0.0,8.063,191
