mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,random_seed
JacksonCore_9f_mutant_1819,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_finishString,1567,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (ptr < inputLen) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1564:         int ptr = _inputPtr;
  1565:         final int inputLen = _inputEnd;
  1566: 
>>1567:         if (ptr < inputLen) {
  1568:             final int[] codes = _icLatin1;
  1569:             final int maxCode = codes.length;
  1570: ",42
JacksonCore_1f_mutant_105,JacksonCore,1f,com.fasterxml.jackson.core.io.NumberInput,parseInt,95,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,num = (num * 10) + (c - '0');,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  92:             if (c > '9' || c < '0') {
  93:                 return Integer.parseInt(str);
  94:             }
>>95:             num = (num * 10) + (c - '0');
  96:             if (offset < length) {
  97:                 c = str.charAt(offset++);
  98:                 if (c > '9' || c < '0') {",42
JacksonCore_2f_mutant_75,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeCharForError,2865,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,} else if ((c & 0xF0) == 0xE0) { // 3 bytes (0x0800 - 0xFFFF),PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  2862:             if ((c & 0xE0) == 0xC0) { // 2 bytes (0x0080 - 0x07FF)
  2863:                 c &= 0x1F;
  2864:                 needed = 1;
>>2865:             } else if ((c & 0xF0) == 0xE0) { // 3 bytes (0x0800 - 0xFFFF)
  2866:                 c &= 0x0F;
  2867:                 needed = 2;
  2868:             } else if ((c & 0xF8) == 0xF0) {",42
JacksonCore_2f_mutant_1950,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_readBinary,422,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,} while (ch <= INT_SPACE);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  419:                     loadMoreGuaranteed();
  420:                 }
  421:                 ch = _inputBuffer[_inputPtr++];
>>422:             } while (ch <= INT_SPACE);
  423:             int bits = b64variant.decodeBase64Char(ch);
  424:             if (bits < 0) { // reached the end, fair and square?
  425:                 if (ch == '""') {",42
JacksonCore_9f_mutant_735,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_readBinary,538,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"if (bits < 0) { // reached the end, fair and square?",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  535:                 ch = (int) _inputBuffer[_inputPtr++] & 0xFF;
  536:             } while (ch <= INT_SPACE);
  537:             int bits = b64variant.decodeBase64Char(ch);
>>538:             if (bits < 0) { // reached the end, fair and square?
  539:                 if (ch == INT_QUOTE) {
  540:                     break;
  541:                 }",42
Codec_3f_mutant_370,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleJ,531,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"value.length() == 4) || contains(value, 0, 4, ""SAN "")) {",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  528:         if (contains(value, index, 4, ""JOSE"") || contains(value, 0, 4, ""SAN "")) {
  529:                 //-- obvious Spanish, ""Jose"", ""San Jacinto"" --//
  530:                 if ((index == 0 && (charAt(value, index + 4) == ' ') ||
>>531:                      value.length() == 4) || contains(value, 0, 4, ""SAN "")) {
  532:                     result.append('H');
  533:                 } else {
  534:                     result.append('J', 'H');",42
Codec_9f_mutant_199,Codec,9f,org.apache.commons.codec.binary.Base64,getEncodeLength,975,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (mod != 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  972: 
  973:         long len = (pArray.length * 4) / 3;
  974:         long mod = len % 4;
>>975:         if (mod != 0) {
  976:             len += 4 - mod;
  977:         }
  978:         if (chunkSize > 0) {",42
Codec_8f_mutant_160,Codec,8f,org.apache.commons.codec.binary.Base64,encode,478,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (buffer == null || buffer.length - pos < encodeSize) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  475:             }
  476:         } else {
  477:             for (int i = 0; i < inAvail; i++) {
>>478:                 if (buffer == null || buffer.length - pos < encodeSize) {
  479:                     resizeBuffer();
  480:                 }
  481:                 modulus = (++modulus) % 3;",42
Codec_4f_mutant_206,Codec,4f,org.apache.commons.codec.binary.Base64,hasData,357,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,return this.buffer != null;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,"  354:      * @return true if there is Base64 object still available for reading.
  355:      */
  356:     boolean hasData() {
>>357:         return this.buffer != null;
  358:     }
  359: 
  360:     /**",42
Csv_10f_mutant_94,Csv,10f,org.apache.commons.csv.CSVPrinter,printRecords,389,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,this.printRecord((Iterable<?>) value);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  386:             if (value instanceof Object[]) {
  387:                 this.printRecord((Object[]) value);
  388:             } else if (value instanceof Iterable) {
>>389:                 this.printRecord((Iterable<?>) value);
  390:             } else {
  391:                 this.printRecord(value);
  392:             }",42
JacksonCore_9f_mutant_1470,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextFieldName,901,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_reportMismatchedEndMarker(i, ']');",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  898:         }
  899:         if (i == INT_RCURLY) {
  900:             if (!_parsingContext.inObject()) {
>>901:                 _reportMismatchedEndMarker(i, ']');
  902:             }
  903:             _parsingContext = _parsingContext.getParent();
  904:             _currToken = JsonToken.END_OBJECT;",42
JacksonCore_9f_mutant_2779,JacksonCore,9f,com.fasterxml.jackson.core.base.ParserMinimalBase,_reportInvalidBase64,447,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,} else if (!Character.isDefined(ch) || Character.isISOControl(ch)) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  444:             base = ""Illegal white space character (code 0x""+Integer.toHexString(ch)+"") as character #""+(bindex+1)+"" of 4-char base64 unit: can only used between units"";
  445:         } else if (b64variant.usesPaddingChar(ch)) {
  446:             base = ""Unexpected padding character ('""+b64variant.getPaddingChar()+""') as character #""+(bindex+1)+"" of 4-char base64 unit: padding only legal as 3rd or 4th character"";
>>447:         } else if (!Character.isDefined(ch) || Character.isISOControl(ch)) {
  448:             // Not sure if we can really get here... ? (most illegal xml chars are caught at lower level)
  449:             base = ""Illegal character (code 0x""+Integer.toHexString(ch)+"") in base64 content"";
  450:         } else {",42
JacksonCore_9f_mutant_2678,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,nextBooleanValue,814,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,return null;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,"  811:             } else if (t == JsonToken.START_OBJECT) {
  812:                 _parsingContext = _parsingContext.createChildObjectContext(_tokenInputRow, _tokenInputCol);
  813:             }
>>814:             return null;
  815:         }
  816:         JsonToken t = nextToken();
  817:         if (t != null) {",42
JacksonCore_2f_mutant_2201,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,nextLongValue,766,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_currToken == JsonToken.FIELD_NAME) { // mostly copied from '_nextAfterName',PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  763:     public long nextLongValue(long defaultValue)
  764:         throws IOException, JsonParseException
  765:     {
>>766:         if (_currToken == JsonToken.FIELD_NAME) { // mostly copied from '_nextAfterName'
  767:             _nameCopied = false;
  768:             JsonToken t = _nextToken;
  769:             _nextToken = null;",42
Codec_2f_mutant_147,Codec,2f,org.apache.commons.codec.binary.Base64,encode,459,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (0 == modulus) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  456:                 int b = in[inPos++];
  457:                 if (b < 0) { b += 256; }
  458:                 x = (x << 8) + b;
>>459:                 if (0 == modulus) {
  460:                     buf[pos++] = encodeTable[(x >> 18) & MASK_6BITS];
  461:                     buf[pos++] = encodeTable[(x >> 12) & MASK_6BITS];
  462:                     buf[pos++] = encodeTable[(x >> 6) & MASK_6BITS];",42
Csv_5f_mutant_103,Csv,5f,org.apache.commons.csv.CSVPrinter,printRecords,398,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,this.printRecord(value);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  395:             } else if (value instanceof Iterable) {
  396:                 this.printRecord((Iterable<?>) value);
  397:             } else {
>>398:                 this.printRecord(value);
  399:             }
  400:         }
  401:     }",42
JacksonCore_2f_mutant_232,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_finishString,2113,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (ptr >= _inputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2110:     {
  2111:         // First, single tight loop for ASCII content, not split across input buffer boundary:
  2112:         int ptr = _inputPtr;
>>2113:         if (ptr >= _inputEnd) {
  2114:             loadMoreGuaranteed();
  2115:             ptr = _inputPtr;
  2116:         }",42
JacksonCore_9f_mutant_2884,JacksonCore,9f,com.fasterxml.jackson.core.base.ParserMinimalBase,nextValue,128,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (t == JsonToken.FIELD_NAME) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  125:          * example, if comments were exposed as tokens)
  126:          */
  127:         JsonToken t = nextToken();
>>128:         if (t == JsonToken.FIELD_NAME) {
  129:             t = nextToken();
  130:         }
  131:         return t;",42
JacksonCore_9f_mutant_52,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeBase64,3562,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_inputPtr >= _inputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  3559:                 }
  3560:                 if (bits == Base64Variant.BASE64_VALUE_PADDING) {
  3561:                     // Ok, must get padding
>>3562:                     if (_inputPtr >= _inputEnd) {
  3563:                         loadMoreGuaranteed();
  3564:                     }
  3565:                     ch = _inputBuffer[_inputPtr++] & 0xFF;",42
JacksonCore_2f_mutant_517,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseAposName,1908,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (currQuadBytes < 4) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1905:                 }
  1906:             }
  1907:             // Ok, we have one more byte to add at any rate:
>>1908:             if (currQuadBytes < 4) {
  1909:                 ++currQuadBytes;
  1910:                 currQuad = (currQuad << 8) | ch;
  1911:             } else {",42
JacksonCore_9f_mutant_2783,JacksonCore,9f,com.fasterxml.jackson.core.base.ParserMinimalBase,_reportInvalidEOFInValue,510,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_reportInvalidEOF("" in a value"");",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  507:     }
  508: 
  509:     protected void _reportInvalidEOFInValue() throws JsonParseException {
>>510:         _reportInvalidEOF("" in a value"");
  511:     }
  512: 
  513:     protected void _reportMissingRootWS(int ch) throws JsonParseException {",42
Codec_3f_mutant_475,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleSC,677,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"result.append(""X"", ""SK"");",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  674:                 //-- Dutch origin, e.g. ""school"", ""schooner"" --//
  675:                 if (contains(value, index + 3, 2, ""ER"", ""EN"")) {
  676:                     //-- ""schermerhorn"", ""schenker"" --//
>>677:                     result.append(""X"", ""SK"");
  678:                 } else {
  679:                     result.append(""SK"");
  680:                 }",42
Codec_2f_mutant_95,Codec,2f,org.apache.commons.codec.binary.Base64,encode,456,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,int b = in[inPos++];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  453:                     resizeBuf();
  454:                 }
  455:                 modulus = (++modulus) % 3;
>>456:                 int b = in[inPos++];
  457:                 if (b < 0) { b += 256; }
  458:                 x = (x << 8) + b;
  459:                 if (0 == modulus) {",42
Codec_5f_mutant_124,Codec,5f,org.apache.commons.codec.binary.Base64,encode,478,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,buffer[pos++] = encodeTable[(x << 4) & MASK_6BITS];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  475:             switch (modulus) {
  476:                 case 1 :
  477:                     buffer[pos++] = encodeTable[(x >> 2) & MASK_6BITS];
>>478:                     buffer[pos++] = encodeTable[(x << 4) & MASK_6BITS];
  479:                     // URL-SAFE skips the padding to further reduce size.
  480:                     if (encodeTable == STANDARD_ENCODE_TABLE) {
  481:                         buffer[pos++] = PAD;",42
